,Kategori,Link
79,politiek,https://nos.nl/artikel/2326590-gegevens-van-donoren-uit-periode-1998-2010-mogelijk-op-straat.html
80,politiek,https://nos.nl/artikel/2326583-tweede-kamer-wil-verbod-op-15-jarige-maaltijdbezorgers.html
81,politiek,https://nos.nl/artikel/2326567-kamer-wil-duidelijkheid-over-coronamaatregelen-kabinet.html
82,politiek,https://nos.nl/artikel/2326564-kamer-blij-met-excuses-aan-indonesie-maar-hoopt-op-meer.html
83,politiek,https://nos.nl/artikel/2326538-ombudsman-zakgeld-en-privacy-voor-asielzoekers-vanwege-lange-wachttijden.html
84,politiek,https://nos.nl/artikel/2326521-landelijke-inleverdag-wapens-van-de-baan.html
85,politiek,https://nos.nl/artikel/2326486-kabinet-schud-geen-handen-meer-werk-in-brabant-als-het-kan-thuis.html
86,politiek,https://nos.nl/artikel/2326462-europarlementariers-eisen-vervanging-tijdens-zwangerschapsverlof.html
87,politiek,https://nos.nl/artikel/2326418-asscher-en-wiebes-negeerden-waarschuwing-belastingdienst.html
88,politiek,https://nos.nl/artikel/2326163-asscher-wil-premier-worden-en-sluit-samenwerking-met-fvd-uit.html
89,politiek,https://nos.nl/artikel/2326145-pvda-leden-willen-machtiger-links-blok-en-sturen-aan-op-samenwerking.html
90,politiek,https://nos.nl/artikel/2326108-rutte-geen-kwetsbare-kinderen-uit-griekse-kampen-naar-nederland.html
91,politiek,https://nos.nl/artikel/2326081-wientjes-gezant-in-zeeland-voor-compensatie-na-mislopen-kazerne.html
92,politiek,https://nos.nl/artikel/2326072-ambulances-mogen-binnenkort-overdag-niet-harder-dan-140.html
93,politiek,https://nos.nl/artikel/2326062-burgemeester-leiden-wij-kunnen-opvang-vluchtelingenkinderen-aan.html
94,politiek,https://nos.nl/artikel/2326054-christenunie-ziet-landelijke-coalitie-met-forum-voor-democratie-niet-voor-zich.html
95,politiek,https://nos.nl/artikel/2326044-nabestaande-luchtaanval-mosul-wil-twee-miljoen-dollar-van-nederlandse-staat.html
96,politiek,https://nos.nl/artikel/2326025-cda-noord-brabant-overlegt-met-afdelingen-over-college-met-fvd.html
97,politiek,https://nos.nl/artikel/2326024-rechtspraak-loopt-vast-meer-dan-20-000-strafzaken-uitgesteld.html
98,politiek,https://nos.nl/artikel/2326018-noodwet-pvv-om-te-stoppen-met-vergoedingen-voor-trage-asielprocedures.html
99,politiek,https://nos.nl/artikel/2326001-europese-afspraken-moeten-al-het-plastic-recyclebaar-maken.html
